tokens,pos_tags
बचऊ,NN
महराज,NN
के,PSP
घरे,NN
पहुँच,VM
गइलन,VAUX
।,SYM
बल्ली,NNP
बाबू,NN
के,PSP
देखतै,VM
बचऊ,NN
महराज,NN
उठ,VM
के,PSP
आदर,NN
से,PSP
ओनके,PRP
बइठावे,VM
चहलन,VAUX
लेकिन,RP
बल्ली,NNP
बाबू,NN
खड़ै-खड़ै,VM
कहलन-,VAUX
‘सुमेरवा,NNP
कहलेस,VM
ह,VAUX
कि,CC
महराज,NN
बोलउले,VM
हउवन,VAUX
।,SYM
सुमेरवा,NNP
कउनो,WQ
गुस्ताखी,NN
कइलेस,VM
का,PSP
?,SYM
’,SYM
‘नाहीं,NEG
हो,VM
।,SYM
चम्पा,NNP
के,PSP
भैरवी,NN
साल,NN
भर,QF
पै,PSP
सुनै,VM
के,PSP
मिलल,VM
तवन,PRP
ऊ,DEM
ससुरा,NN
लाठी,NN
खड़कावे,VM
लागल,VAUX
।,SYM
चम्पो,NNP
त,RP
अइसन,PRP
लजाइल,VM
जइसे,PRP
तोहार,DEM
बिअहुता,NN
होय,VM
।,SYM
’,SYM
‘बिअहुत’,NN
सुन,VM
के,PSP
बल्ली,NNP
बाबू,NN
तिलमिलाय,VM
उठलन,VAUX
।,SYM
तब्बौ,PRP
अपने,PRP
के,PSP
संभार,VM
के,PSP
कहलन,VM
‘कल,NST
भोरे,NN
में,PSP
मनकनिका,NN
घाट,NN
पर,PSP
चम्पा,NNP
के,PSP
भैरवी,NN
सुने,VM
के,PSP
तोहके,DEM
नेवता,NN
हौ,VM
महराज,NN
।,SYM
’,SYM
बल्ली,NNP
बाबू,NN
के,PSP
चुनौती,NN
समझत,VM
बचऊ,NN
महराज,NN
के,PSP
देरी,NN
ना,NEG
लगल,VM
।,SYM
ऊ,DEM
झगड़ा,NN
बढ़ावे,VM
नाही,NEG
चाहत,VM
रहलन,VAUX
।,SYM
ऊ,PRP
त,RP
लाठी,NN
खड़कले,VM
पै,PSP
सुमेरवा,NNP
के,PSP
ई,DEM
चेत,NN
दियावे,VM
बदे,NN
कि,CC
हम,PRP
तोहरे,PRP
मतिन,PRP
पट्ठा,NN
नाहीं,NEG
बल्कि,CC
गुरू,NN
हईं,VM
बल्ली,NN
बाबू,NN
के,PSP
बात,NN
से,PSP
ऊ,PRP
समझ,VM
गइलन,VAUX
कि,CC
बात,NN
उहाँ,PRP
तक,PSP
बढ़,VM
गइल,VAUX
हौ,VAUX
जौने,PRP
से,PSP
पीछे,NST
नाहीं,NEG
हटल,VM
जा,VAUX
सकत,VAUX
।,SYM
बल्लिओ,NNP
बाबू,NN
बिना,NN
जबाब,VM
के,PSP
इंतजार,NN
कइले,VM
उलट,NN
के,PSP
बाहर,NST
चल,VM
गइलन,VAUX
।,SYM
ई,DEM
खबर,NN
बिजली,NN
मतिन,PRP
सहर,NN
भर,QF
में,PSP
फइल,VM
गइल,VAUX
।,SYM
सबकै,QF
जबान,NN
पै,PSP
एकै,QC
बात,NN
रहल,VM
कि,CC
कल,NST
का,PSP
होवे,VM
वाला,PSP
हौ,VM
।,SYM
दूनो,QC
ओर,NN
के,PSP
पट्ठा,NN
लाठी,NN
चिकनावे,VM
सुरू,VM
कय,VAUX
देहलन,VAUX
।,SYM
दूनो,QC
कोठियन,NN
में,PSP
हलचल,NN
मच,VM
गयल,VAUX
।,SYM
रात,NN
दुइये,QC
बजे,NN
से,PSP
मनिकनिका,NN
पै,PSP
लोग,NN
जुटे,VM
लगलन,VAUX
।,SYM
भोर,NN
होत,VM
होत,RDP
बचऊ,NN
महराज,NN
और,CC
बल्ली,NN
बाबू,NN
अपने-अपने,PRP
पट्ठन,NN
के,PSP
साथ,NN
पहुँच,VM
गइलन,VAUX
।,SYM
ओहारदार,NN
पालकी,NN
में,PSP
चम्पा,NNP
बाई,NN
भी,RP
उहाँ,PRP
ले,VM
आवल,VAUX
गइलिन,VAUX
।,SYM
रोवत,VM
रोवत,RDP
ओनकर,DEM
आँख,NN
फूल,VM
गइल,VAUX
रहल,VAUX
।,SYM
बार,NN
बार,RDP
ओनके,DEM
मन,NN
में,PSP
आयल,VM
कि,CC
रोय-धोय,VM
के,PSP
बल्ली,NNP
बाबू,NN
के,PSP
रोकीं,VM
।,SYM
बाकी,RP
ई,DEM
सोच,NN
के,PSP
कि,CC
फिर,PRP
बल्ली,NNP
बाबू,NN
बनारस,NNP
में,PSP
कवन,WQ
मुँह,NN
देखइहें,VM
मुँह,NN
न,NEG
खुलि,VM
पावे,VAUX
।,SYM
चम्पा,NNP
पत्थर,NN
के,PSP
करेजा,NN
कय,VM
के,PSP
ई,DEM
तय,NN
कय,VM
लेहलिन,VAUX
कि,CC
चाहे,RP
जवन,PRP
कुछ,QF
हो,VM
जाय,VAUX
बल्ली,NNP
बाबू,NN
के,PSP
सान,NN
में,PSP
बट्टा,NNP
चम्पा,NNP
के,PSP
मोहब्बत,NN
औ,CC
चम्पा,NNP
के,PSP
अपने,DEM
स्वारथ,NN
बदे,NN
न,NEG
लगे,VM
पायी,VAUX
।,SYM
बचऊ,NNP
महराज,NN
सामने,NST
के,PSP
मढ़ी,NN
पै,PSP
बइठल,VM
रहलन,VAUX
।,SYM
बल्ली,NNP
बाबू,NN
उहाँ,NST
जाय,VM
के,PSP
पुछलन-,VM
‘का,WQ
महराज,NN
भैरवी,NN
सुने,VM
के,PSP
तइयार,VM
हउवा,VAUX
।,SYM
’,SYM
‘हाँ,RP
हो,RP
!,SYM
हम,PRP
त,RP
सुरू,VM
होवे,VAUX
बदे,NN
अगोरत,NN
हईं,VM
।,SYM
’,SYM
बचऊ,NN
महराज,NN
मुस्कियाय,VM
के,PSP
कहलन,VM
।,SYM
‘साज,NN
पै,PSP
का,PSP
बजे,NN
के,PSP
चाहीं,VM
।,SYM
’,SYM
बल्ली,NNP
बाबू,NN
तनी,QF
तिरछा,NN
होके,VM
कहलन,VAUX
।,SYM
‘चम्पा,NNP
तोहार,PRP
हई,VM
और,CC
साजो,NN
तोहरे,PRP
मन,NN
के,PSP
रहे,VM
के,PSP
चाहीं,VM
।,SYM
’,SYM
बचऊ,NNP
महराज,NN
तनी,QF
ठनक,RB
के,PSP
कहलन,VM
।,SYM
बल्ली,NNP
बाबू,NN
लउट,VM
गइलन,VAUX
।,SYM
चम्पा,NNP
के,PSP
पालकी,NN
से,PSP
उतार,VM
के,PSP
सामने,NST
के,PSP
मढ़ी,NN
पै,PSP
बइठा,VM
देहलन,VAUX
।,SYM
हाथ,NN
में,PSP
तलवार,NN
ले,VM
के,PSP
माथे,NN
पै,PSP
लगवलन,VM
आ,CC
आगे,NST
बढ़के,VM
बचऊ,NNP
महराज,NN
से,PSP
कहलन-,VM
‘आवा,VM
महराज,NN
!,SYM
पहले,NST
साज,NN
मिलाय,VM
लेवल,VAUX
जाय,VAUX
।,SYM
’,SYM
बचऊ,NNP
महराज,NN
अपने,PRP
चेला,NN
से,PSP
तलवार,NN
लेके,VM
माथे,NN
लगउलन,VM
और,CC
जय,RP
जगदम्बा,NN
कहके,VM
सामने,NST
आ,VM
गइलन,VAUX
।,SYM
जइसे,PRP
जइसे,RDP
तलवार,NN
खनके,VM
वार,NN
अउर,CC
ओकर,DEM
काट,NN
होय,VM
वइसे,PRP
वइसे,RDP
देखवाइन,VM
के,PSP
साँस,NN
टँगाये,VM
लगल,VAUX
।,SYM
एक,QC
घड़ी,NN
बीत,VM
गइल,VAUX
लेकिन,RP
दूनो,QC
लड़वइयन,NN
के,PSP
तेजी,NN
में,PSP
कउनो,WQ
कमी,QF
ना,NEG
आयल,VM
।,SYM
चम्पा,NNP
दाँत,NN
से,PSP
जीभ,NN
दबउले,VM
करेजा,NN
थाम,VM
के,PSP
बइठल,VM
साज,NN
मिले,VM
के,PSP
घड़ी,NN
टकटकी,RB
लगाय,VM
के,PSP
अंगोरत,VM
रहली,VAUX
।,SYM
बाकी,RP
ई,DEM
साज,NN
त,RP
भैरवी,NN
से,PSP
मेल,NN
खातै,VM
नाही,NEG
रहल,VM
।,SYM
झलफलाह,NN
होबे,VM
लगल,VAUX
।,SYM
नहवइया,NN
घाट,NN
पर,PSP
आवे,VM
लगलन,VAUX
।,SYM
बल्ली,NNP
बाबू,NN
के,PSP
निगाह,NN
तनी,QF
अँजोर,NN
में,PSP
जब,NST
चम्पा,NNP
के,PSP
झुरायल,VM
मुँह,NN
पै,PSP
पड़ल,VM
त,RP
ओनके,DEM
देह,NN
में,PSP
जइसे,PRP
बिजली,NN
दउड़,VM
गइल,VAUX
।,SYM
अब,NST
त,RP
ओनकर,PRP
वार,NN
एतना,QF
तेज,RB
हो,VM
गयल,VAUX
कि,CC
बचऊ,NN
महराज,NN
के,PSP
बचावै,VM
करे,VAUX
के,PSP
फुरसत,NN
न,NEG
मिलै,VM
।,SYM
देखवइयन,NN
के,PSP
अइसन,PRP
बुझाइल,VM
कि,CC
अब,NST
मैदान,NN
बल्ली,NNP
बाबू,NN
के,PSP
हाथ,NN
में,PSP
हौ,VM
।,SYM
तब,NST
ले,VM
त,RP
चारो,QC
ओर,NN
हल्ला,NN
मच,VM
गइल,VAUX
।,SYM
चम्पा,NNP
के,PSP
भाग,NN
फुटल,VM
।,SYM
बल्ली,NNP
बाबू,NN
के,PSP
वार,NN
रोके,VM
बदे,NN
जइसहीं,PRP
बचऊ,NNP
महराज,NN
तलवार,NN
चलउलन,VM
बल्ली,NNP
बाबू,NN
के,PSP
गोड़,NN
गोबर,NN
पै,PSP
पड़के,VM
अइसन,PRP
बिछलायल,VM
कि,CC
झटका,VM
से,PSP
चलावल,VM
गइल,VAUX
बचऊ,NNP
महराज,NN
के,PSP
तलवार,NN
पर,PSP
ओनकर,DEM
गर्दन,NN
अपने-आपै,PRP
लटक,VM
गइल,VAUX
।,SYM
बचऊ,NNP
महराज,NN
झप,RB
से,PSP
तलवार,NN
फेंक,VM
के,PSP
बल्ली,NNP
बाबू,NN
के,PSP
दूनो,QC
हाथ,NN
में,PSP
उठाय,VM
लेहलन,VAUX
।,SYM
ओनके,PRP
उठउले,VM
तुरते,NN
अपने,DEM
घर,NN
पहुँचलन,VM
।,SYM
चेला,NN
भेज,VM
के,PSP
डाक्टर,NN
बोलउलन,VM
।,SYM
तबले,PRP
त,RP
कुल,QF
खतम,VM
हो,VAUX
चुकल,VAUX
रहल,VAUX
।,SYM
चम्पा,NNP
के,PSP
जइसे,PRP
काठ,VM
मार,VAUX
गयल,VAUX
।,SYM
ऊ,PRP
न,NEG
त,RP
रोवलिन,VM
न,NEG
कुछ,QF
बोललिन,VM
।,SYM
बल्ली,NNP
बाबू,NN
के,PSP
पट्ठा,NN
रोय-रोय,VM
के,PSP
चम्पा,NNP
से,PSP
घरे,NN
चले,VM
के,PSP
समुझवलन,VM
बाकी,RP
ऊ,PRP
त,RP
जइसे,PRP
पत्थर,NN
हो,VM
गइल,VAUX
रहलिन,VAUX
।,SYM
न,NEG
कुछ,QF
बोलें,VM
न,NEG
कुछ,QF
सुनें,VM
।,SYM
दुइ,QC
घंटा,NN
बाद,NST
मनिकनिका,NN
पर,PSP
चिता,NN
सजावल,VM
गयल,VAUX
।,SYM
बचऊ,NNP
महराज,NN
रोवत-रोवत,VM
लास,NN
के,PSP
चिता,NN
पे,PSP
सुतवलन,VM
।,SYM
ओनकर,DEM
रोवाई,NN
देख,VM
के,PSP
पत्थर,NN
के,PSP
करेजा,NN
पिघल,VM
जाय,VAUX
।,SYM
अइसन,PRP
बुझाय,VM
जइसे,PRP
सग्गै,NN
छोट,JJ
भाई,NN
के,PSP
चिता,NN
में,PSP
आग,NN
लगावे,VM
के,PSP
होय,VM
।,SYM
चिता,NN
में,PSP
आग,NN
लग,VM
गइल,VAUX
।,SYM
चिता,NN
जल,VM
गइल,VAUX
।,SYM
बाकि,RP
चम्पा,NNP
अपने,DEM
जगह,NN
से,PSP
हिलली,VM
नाहीं,NEG
।,SYM
जब,NST
लोग,NN
चिता,NN
बहाय,VM
के,PSP
चले,VM
लगलन,VAUX
त,RP
अइसन,PRP
बुझायल,VM
जइसे,PRP
झटके,RB
से,PSP
चम्पा,NNP
के,PSP
नींद,NN
खुल,VM
गइल,VAUX
हौ,VAUX
।,SYM
बल्ली,NNP
बाबू,NN
के,PSP
पट्ठा,NN
ओहीं,PRP
रहलन,VM
।,SYM
चम्पा,NNP
चकपकाय,RB
के,PSP
कह,VM
उठलीं-,VAUX
‘हमैं,PRP
भैरवी,NN
गावे,VM
के,PSP
रहल,VM
न,NEG
।,SYM
जगउला,VM
काहे,WQ
नाहीं,NEG
।,SYM
देरी,NN
न,NEG
हो,VM
गयल,VAUX
होई,VAUX
।,SYM
बल्ली,NNP
बाबू,NN
नराज,NN
न,NEG
होइहें,VM
?,SYM
’,SYM
चम्पा,NNP
के,PSP
देख,VM
के,PSP
सुमेर,NNP
के,PSP
आँख,NN
से,PSP
पानी,NN
झरै,VM
लगल,VAUX
।,SYM
चम्पा,NNP
उठलीं,VM
।,SYM
धीरे-धीरे,RB
उहाँ,PRP
गइलिन,VM
जहाँ,NST
बल्ली,NNP
बाबू,NN
के,PSP
चिता,NN
जलावल,VM
गइल,VAUX
रहल,VAUX
।,SYM
पलथी,NN
मार,NN
के,PSP
बइठ,VM
गइलिन,VAUX
।,SYM
कुछ,QF
गुनगुनइलिन,VM
।,SYM
फिर,PRP
अलाप,NN
लेहलिन,VM
।,SYM
ओकरे,PRP
बाद,NN
ओनके,DEM
कंठ,NN
से,PSP
फूट,VM
निकलल,VAUX
भैरवी-,NN
”सैयाँ,NN
बेदरदी,NN
दरदिया,NN
ना,NEG
बूझे,VM
रहत,VM
नजरिया,NN
के,PSP
ओट,NN
।,SYM
“,SYM
अरे,INJ
ए,RP
रबिन्दरा,NNP
आपन,PRP
दिमाग,NN
ठीक,NN
राख,VM
जमीन,NN
प,PSP
रहेके,VM
सीख,VM
हवा,NN
में,PSP
मत,NEG
उड़,VM
।,SYM
सब,QF
कोर्इ,NN
के,PSP
इजत,NN
होला,VM
।,SYM
जोऽ,RP
आ,CC
लईकी,NN
देख,VM
आउ,VAUX
आ,CC
बढिया,JJ
से,PSP
आपन,PRP
बेटा,NN
सुरेश,NNP
के,PSP
बिआह,NN
क,VM
दे,VAUX
।,SYM
ढेरी,QF
लईकी,NN
देखि,VM
के,PSP
छोड़,VM
छाड़,VAUX
मत,NEG
कर,VM
भगवान,NN
सब,QF
देखत,VM
बानी,VAUX
।,SYM
तोहरो,PRP
लईकी,NN
बिया,VM
।,SYM
ई,PRP
सभ,QF
बात,NN
रबिन्द्र,NNP
के,PSP
बुढ़,JJ
माई,NN
जेकरा,PRP
मुंह,NN
में,PSP
एको,QC
दात,NN
नइखे,VM
एगो,QC
टुटही,VM
खटिया,NN
प,PSP
बइठल,VM
आपन,PRP
तोतली,JJ
आवाज,NN
में,PSP
एके,QC
सांस,NN
में,PSP
कह,VM
दिहली,VAUX
।,SYM
उनकर,DEM
बात,NN
अबही,NST
खतमो,VM
ना,NEG
भइल,VM
रहे,VAUX
जब,NST
हम,PRP
ओहिजा,NST
चहुँपल,VM
रहीं,VAUX
।,SYM
﻿ओकरा,PRP
बाद,NST
ऊ,DEM
बदमाश,JJ
विशाल,JJ
के,PSP
छाती,NN
हाथ,NN
आ,CC
गोड,NN
प,PSP
पिस्तउल,NN
से,PSP
तीन,QC
गोली,NN
मार,NN
दिहलसि,VM
जेहसे,PRP
विशाल,NNP
के,PSP
पकड,NN
ढीला,VM
हो,VAUX
गइल,VM
आ,CC
दुनो,QC
बदमाश,NN
भाग,VM
गइले,VAUX
.,SYM
बाद,NST
में,PSP
सुरभि,NNP
आ,CC
दीपक,NNP
खून,NN
से,PSP
लथपथाइल,JJ
विशाल,NNP
के,PSP
ईलाज,NN
करावे,VM
खातिर,PSP
असपताल,NN
ले,VM
गइले,VM
जहवाँ,PRP
डाक्टर,NN
लोग,NN
विशाल,NNP
के,PSP
मरल,NN
बता,VM
दिहले,VM
।,SYM
सुरभि,NNP
ओहि,DEM
घटना,NN
के,PSP
सोचत,VM
कुरसी,NN
पऽ,PSP
बइठल,VM
आकाश,NN
में,PSP
कही,NST
अपना,PRP
विर,JJ
बहादुर,JJ
बेटा,NN
के,PSP
निहारत,NN
रही,VAUX
तबही,NST
उद्घोषक,NNP
विशाल,NNP
के,PSP
नाम,NN
लेके,VM
आवाज,NN
दिहले,VM
.,SYM
ओकरा,PRP
बाद,NST
फउज,NN
के,PSP
दुगो,QC
गबरू,JJ
जवान,NN
दीपक,NNP
सुरभि,NNP
का,PSP
लगे,NST
आ,VM
के,PSP
दुनो,QC
के,PSP
अपना,PRP
साथे,NN
पुरस्कार,NN
लेवे,VM
खातिर,PSP
राष्ट्रपति,NN
के,PSP
लगे,NST
ले,VM
जाये,VAUX
लगले,VM
.,SYM
जइसे-,PRP
जइसे,RDP
सुरभि,NNP
अपना,PRP
गोड,NN
आगे,NST
बढावत,VM
रही,VAUX
वइसे-वइसे,PRP
उनकर,PRP
छाती,NN
ममता,NN
के,PSP
दरद,NN
बरदाश्त,VM
करत,VM
रहे,VAUX
.,SYM
उनका,PRP
कान,NN
में,PSP
उद्घोषक,NN
के,PSP
आवाज,NN
गूंजत,VM
रहे,VAUX
कि,PSP
‘निःसंदेह,NN
वीरता,JJ
का,PSP
अनुकरणीय,NN
और,CC
सराहनीय,JJ
परिचय,NN
देते,VM
हुए,VM
चौदह,QC
वर्ष,NN
की,PSP
आयु,NN
में,PSP
विशाल,NNP
नाम,NN
के,PSP
किशोर,NN
ने,PSP
अपनी,PRP
माँ,NN
की,PSP
रक्षा,NN
करने,VM
में,PSP
अपने,PRP
प्राण,NN
की,PSP
परवाह,NN
किये,VM
बिना,NEG
उन,PRP
बदमाशों,NN
से,PSP
भिड़,VM
गया,VM
.,SYM
धन्य,NN
है,VM
विशाल,NNP
के,PSP
माता,NN
पिता,NN
जो,PRP
वीर,JJ
विशाल,JJ
जैसा,PRP
बेटा,NN
पाये,VM
.,SYM
’,SYM
अतना,QF
सुनेके,VM
रहे,VAUX
कि,PSP
सुरभि,NNP
के,PSP
छाती,NN
चित्कार,NN
कर,VM
उठल,VM
आ,CC
उनका,PRP
छाती,NN
में,PSP
दबल,JJ
ममता,NN
जागि,VM
गइल,VM
आ,CC
उनका,PRP
छाती,NN
से,PSP
एक,QC
हाली,NST
फेरू,NN
नौ,QC
साल,NN
बाद,NST
अपना,PRP
वीर,JJ
दुलारा,JJ
बेटा,NN
विशाल,NNP
खातिर,PSP
अमृत,NN
के,PSP
धार,NN
छलक,VM
पड़ल,VM
.,SYM
((,NP
सुरभि,NNP
कवनो,PRP
लेखा,NN
आपना,PRP
छाती,NN
पर,PSP
काबू,NN
पावत,VM
अपना,PRP
पति,NN
के,PSP
साथे,NN
पुरस्कार,NN
खातिर,PSP
बनल,VM
मंच,NN
प,PSP
जा,VM
के,PSP
काँपत,JJ
हाथ,NN
से,PSP
राष्ट्रपति,NN
